essentiality,group_size,avg_s,asd_s,avg_p,asd_p,avg_porp,asd_porp,avg_cord,asd_cord,sd_avg_s,sd_asd_s,sd_avg_p,sd_asd_p,sd_avg_porp,sd_asd_porp,sd_avg_cord,sd_asd_cord
0.710526,14,0.347048,0.041307,0.107579,0.0286,0.28767,0.072759,0.347041,0.063168,0.174233,0.024179,0.076613,0.01851,0.024185,0.019539,0.17425,0.021921
0.736842,14,0.45953,0.051086,0.1936,0.034024,0.323374,0.057754,0.459522,0.074807,0.070993,0.027299,0.043389,0.017698,0.015872,0.006762,0.071028,0.020007
0.763158,14,0.477655,0.053497,0.239137,0.029473,0.348999,0.054552,0.477633,0.076316,0.102201,0.02938,0.038363,0.013996,0.011729,0.006237,0.102223,0.021926
0.789474,14,0.558828,0.059318,0.279244,0.027954,0.364609,0.049244,0.558829,0.080025,0.142408,0.0324,0.043398,0.015395,0.008765,0.009555,0.142424,0.024898
0.815789,14,0.4774,0.054139,0.30614,0.028283,0.387334,0.052987,0.477409,0.07666,0.103722,0.028277,0.025086,0.014899,0.009805,0.006136,0.103735,0.021033
0.842105,14,0.494482,0.050934,0.326797,0.027059,0.40219,0.052154,0.494484,0.071879,0.196031,0.023503,0.048846,0.012832,0.0123,0.011324,0.196037,0.017422
0.868421,14,0.584479,0.059994,0.381838,0.022746,0.430272,0.044592,0.584482,0.078066,0.207371,0.039496,0.025834,0.010849,0.007578,0.014314,0.207373,0.035024
0.894737,14,0.491209,0.069226,0.396652,0.031619,0.444328,0.051382,0.491211,0.086397,0.193375,0.0386,0.048164,0.019908,0.009848,0.011672,0.193377,0.033099
0.921053,14,0.454515,0.058374,0.436466,0.0248,0.459258,0.052197,0.45449,0.079673,0.090457,0.031086,0.029286,0.012093,0.012122,0.005592,0.090474,0.023917
0.947368,14,0.595936,0.066443,0.459299,0.021929,0.467494,0.045375,0.59593,0.08429,0.12537,0.028006,0.019898,0.009864,0.009696,0.005725,0.125354,0.022892
0.973684,14,0.681749,0.057825,0.474062,0.021881,0.48036,0.039199,0.68175,0.074459,0.188521,0.034464,0.022449,0.010054,0.011841,0.012859,0.188532,0.030803
1,14,0.904689,0.052483,0.495048,0.017633,0.498231,0.024285,0.904692,0.059091,0.101564,0.034892,0.014756,0.00778,0.007684,0.011102,0.101587,0.03617
0.5,16,0.000723,0.005803,0.005476,0.013501,0.007646,0.029185,0.000723,0.006095,0.000863,0.005417,0.005639,0.008782,0.006219,0.012733,0.000867,0.005604
0.526316,16,0.001429,0.00695,0.016833,0.017763,0.021989,0.043653,0.00143,0.007534,0.001604,0.005843,0.020928,0.011822,0.019981,0.017143,0.001608,0.006087
0.552632,16,0.002877,0.006512,0.052812,0.019989,0.064534,0.067356,0.002877,0.007478,0.005216,0.00648,0.027639,0.010186,0.01864,0.011136,0.005221,0.007269
0.578947,16,0.012665,0.009614,0.067028,0.019265,0.117125,0.083035,0.012664,0.013069,0.014552,0.009571,0.058547,0.011975,0.015538,0.006747,0.014557,0.011134
0.605263,16,0.039268,0.014999,0.037301,0.012242,0.16857,0.088432,0.039259,0.02293,0.025098,0.012993,0.06518,0.010331,0.020548,0.006053,0.025101,0.013675
0.631579,16,0.088084,0.022166,0.037294,0.011803,0.206169,0.088841,0.088081,0.0322,0.103935,0.019992,0.070748,0.011147,0.017778,0.008846,0.103927,0.021277
0.657895,16,0.177912,0.040438,0.036871,0.010908,0.243062,0.082973,0.177913,0.052413,0.130018,0.024307,0.080951,0.01013,0.011187,0.014224,0.130015,0.023694
0.684211,16,0.17395,0.033896,0.029187,0.011702,0.256593,0.082534,0.173946,0.047941,0.132062,0.022313,0.059468,0.011817,0.01068,0.013312,0.132053,0.020376
0.710526,16,0.28849,0.039136,0.093212,0.025621,0.289857,0.069621,0.288496,0.056562,0.146605,0.024204,0.075577,0.018529,0.026516,0.017712,0.146628,0.021479
0.736842,16,0.380908,0.039879,0.184699,0.031949,0.331358,0.055804,0.380897,0.061062,0.056217,0.019582,0.041536,0.017563,0.011838,0.006657,0.056257,0.013368
0.763158,16,0.331205,0.044601,0.196936,0.038448,0.350985,0.059734,0.331195,0.063656,0.054838,0.024823,0.05324,0.021088,0.016753,0.006167,0.054863,0.018886
0.789474,16,0.333139,0.045136,0.233293,0.037821,0.373275,0.058043,0.333131,0.063949,0.067942,0.024461,0.075986,0.020561,0.016831,0.006893,0.067946,0.018541
0.815789,16,0.317916,0.04414,0.260039,0.037418,0.388524,0.058191,0.317912,0.062476,0.087353,0.023551,0.068469,0.022777,0.010299,0.007692,0.087363,0.018003
0.842105,16,0.318994,0.051757,0.300874,0.031123,0.403226,0.057153,0.319002,0.068474,0.085988,0.028277,0.040665,0.015156,0.011166,0.00633,0.085997,0.02245
0.868421,16,0.327959,0.048555,0.348796,0.033258,0.42726,0.056568,0.32796,0.065598,0.124685,0.024869,0.057837,0.021288,0.018011,0.0086,0.124694,0.019215
0.894737,16,0.338525,0.050664,0.38458,0.032632,0.444531,0.054811,0.338558,0.068477,0.100922,0.029644,0.041412,0.022938,0.01227,0.007725,0.100952,0.022433
0.921053,16,0.317103,0.042829,0.432995,0.030058,0.45739,0.055007,0.317098,0.061513,0.078112,0.022562,0.049426,0.014581,0.010207,0.005915,0.07811,0.016901
0.947368,16,0.423224,0.046556,0.45946,0.024449,0.46766,0.048236,0.423233,0.066961,0.071218,0.026102,0.015218,0.011958,0.00593,0.004334,0.071238,0.019058
0.973684,16,0.510712,0.057854,0.458761,0.020757,0.473669,0.044872,0.510711,0.07436,0.150629,0.027641,0.018913,0.010547,0.008684,0.007548,0.150659,0.021431
1,16,0.623099,0.048967,0.499104,0.021951,0.499495,0.04015,0.623099,0.065103,0.18627,0.02449,0.028172,0.011822,0.018684,0.011481,0.186281,0.02092
0.5,18,0.00084,0.005849,0.003617,0.011908,0.006341,0.026844,0.000839,0.006122,0.00108,0.005783,0.004176,0.008942,0.005475,0.012876,0.001083,0.005917
0.526316,18,8e-04,0.005933,0.018985,0.01963,0.021444,0.042688,8e-04,0.00612,0.001152,0.006163,0.014499,0.012016,0.014615,0.01563,0.001154,0.006339
0.552632,18,0.001249,0.005159,0.068486,0.024241,0.075021,0.069371,0.001248,0.00569,0.001995,0.005184,0.018042,0.011463,0.017057,0.008713,0.001996,0.005427
0.578947,18,0.002147,0.005728,0.113046,0.024315,0.123514,0.082922,0.002147,0.006496,0.004028,0.005615,0.034398,0.012262,0.022062,0.007256,0.004032,0.006054
0.605263,18,0.023119,0.014182,0.086166,0.015771,0.160082,0.085763,0.023121,0.017621,0.031857,0.020453,0.076015,0.011831,0.021548,0.006654,0.031864,0.022063
0.631579,18,0.072743,0.025349,0.037348,0.013754,0.207725,0.085395,0.072745,0.032681,0.072481,0.025811,0.0678,0.012667,0.016364,0.008092,0.072475,0.025497
0.657895,18,0.117525,0.030315,0.011935,0.009667,0.243836,0.08198,0.117525,0.041103,0.060733,0.022445,0.024337,0.009627,0.010455,0.006602,0.060734,0.020412
0.684211,18,0.126199,0.025577,0.026999,0.010028,0.255521,0.082366,0.126197,0.037469,0.048804,0.015771,0.081295,0.010176,0.009087,0.009194,0.048809,0.014671
0.710526,18,0.247672,0.039098,0.066937,0.020884,0.276273,0.068248,0.247672,0.052396,0.153871,0.026779,0.086335,0.019616,0.027039,0.016873,0.153885,0.023721
0.736842,18,0.31637,0.038925,0.152367,0.029423,0.325104,0.057199,0.316379,0.055934,0.097965,0.026755,0.06344,0.017814,0.013884,0.011945,0.09798,0.021256
0.763158,18,0.282823,0.035289,0.171058,0.034161,0.353749,0.057908,0.282824,0.052175,0.046118,0.019528,0.073157,0.020332,0.011511,0.005639,0.046143,0.014366
0.789474,18,0.31958,0.041682,0.235067,0.036223,0.36958,0.054512,0.319546,0.057242,0.102534,0.021657,0.051837,0.021294,0.013475,0.008428,0.102545,0.016834
0.815789,18,0.283864,0.044468,0.261986,0.031385,0.393778,0.055555,0.283838,0.058439,0.070363,0.020511,0.08474,0.017497,0.012174,0.007272,0.070365,0.016368
0.842105,18,0.208159,0.033868,0.20822,0.040048,0.40729,0.061574,0.208146,0.048436,0.062131,0.019046,0.117121,0.03078,0.009827,0.007177,0.062141,0.014502
0.868421,18,0.178742,0.03036,0.201263,0.045566,0.427217,0.064364,0.178738,0.044047,0.089992,0.020437,0.151174,0.03259,0.014456,0.008558,0.089988,0.01735
0.894737,18,0.231887,0.039393,0.365169,0.036156,0.445932,0.057745,0.231914,0.053583,0.066402,0.024436,0.090863,0.020966,0.014286,0.00649,0.066422,0.019938
0.921053,18,0.29306,0.052489,0.440219,0.028206,0.457207,0.052428,0.293091,0.065783,0.101686,0.035225,0.036437,0.013759,0.007652,0.006077,0.101688,0.030172
0.947368,18,0.334429,0.048872,0.461668,0.02529,0.4673,0.049974,0.334424,0.063145,0.122097,0.028375,0.027674,0.013329,0.008268,0.008431,0.122097,0.023769
0.973684,18,0.336577,0.047409,0.460917,0.025349,0.468884,0.049615,0.336585,0.062354,0.080592,0.025126,0.028128,0.013608,0.007018,0.005865,0.080593,0.019784
1,18,0.442269,0.051614,0.503142,0.02647,0.50285,0.045907,0.442278,0.066287,0.118739,0.023065,0.028926,0.013289,0.0221,0.006683,0.11875,0.017843
0.5,20,0.000686,0.005412,0.004514,0.011897,0.006699,0.026142,0.000686,0.005567,0.000892,0.005745,0.005621,0.009217,0.006272,0.013313,0.000895,0.005855
0.526316,20,0.001203,0.005875,0.020841,0.020089,0.026087,0.042487,0.001203,0.006243,0.001761,0.006443,0.021735,0.01246,0.024614,0.018006,0.001763,0.006559
0.552632,20,0.004057,0.006117,0.045407,0.019749,0.066487,0.062075,0.004057,0.00732,0.006187,0.006425,0.034114,0.011726,0.023295,0.010192,0.006188,0.006901
0.578947,20,0.010672,0.008189,0.066173,0.020324,0.124615,0.078327,0.010674,0.01081,0.010994,0.008206,0.05959,0.014203,0.017468,0.007343,0.011,0.008698
0.605263,20,0.021282,0.010406,0.072281,0.015738,0.164621,0.082338,0.021279,0.014314,0.020131,0.009894,0.079344,0.013085,0.021988,0.007476,0.020135,0.010833
0.631579,20,0.053525,0.021937,0.051895,0.012943,0.210255,0.082721,0.05352,0.027424,0.040069,0.021286,0.082012,0.013077,0.027754,0.008009,0.040069,0.021102
0.657895,20,0.093709,0.027578,0.045007,0.009024,0.233985,0.079999,0.093704,0.034648,0.065073,0.022084,0.092895,0.008798,0.013486,0.009598,0.065075,0.022206
0.684211,20,0.150059,0.027696,0.058664,0.013999,0.258378,0.075939,0.150047,0.036725,0.127594,0.018499,0.092645,0.013207,0.01597,0.015453,0.127606,0.018945
0.710526,20,0.191647,0.02841,0.045548,0.018361,0.281119,0.069251,0.191649,0.040543,0.121086,0.022034,0.057303,0.01475,0.021837,0.014621,0.121089,0.020191
0.736842,20,0.260256,0.039933,0.149539,0.036788,0.325863,0.05892,0.260252,0.052723,0.090796,0.026523,0.044848,0.019661,0.015652,0.013359,0.090805,0.022257
0.763158,20,0.248933,0.036522,0.156815,0.031858,0.350189,0.057171,0.24895,0.049961,0.059298,0.021919,0.076993,0.022099,0.013259,0.008074,0.059306,0.017021
0.789474,20,0.215279,0.037694,0.172126,0.035018,0.374963,0.059964,0.215269,0.049088,0.089479,0.022511,0.099293,0.026497,0.012794,0.010653,0.089489,0.019318
0.815789,20,0.256704,0.040711,0.263199,0.03281,0.390247,0.052969,0.256708,0.053191,0.058696,0.02303,0.042238,0.018944,0.010969,0.005766,0.058697,0.018146
0.842105,20,0.163211,0.029444,0.173202,0.030574,0.405253,0.061816,0.163206,0.041191,0.047989,0.019753,0.110291,0.018228,0.009973,0.006835,0.048013,0.016113
0.868421,20,0.183153,0.029761,0.245909,0.039051,0.424386,0.059162,0.183158,0.041959,0.067517,0.019294,0.121157,0.02606,0.01558,0.007709,0.067516,0.016071
0.894737,20,0.19118,0.035163,0.347928,0.039177,0.441972,0.057345,0.191172,0.046323,0.076091,0.02208,0.097348,0.023025,0.013828,0.00846,0.076098,0.018939
0.921053,20,0.223377,0.045018,0.416746,0.032367,0.457191,0.053625,0.223377,0.055895,0.072427,0.027617,0.039815,0.019231,0.008868,0.006648,0.072436,0.023032
0.947368,20,0.192136,0.037802,0.423721,0.029068,0.459097,0.055524,0.192128,0.048776,0.052522,0.023141,0.033314,0.018084,0.005197,0.006175,0.052539,0.019484
0.973684,20,0.254603,0.041542,0.444156,0.028079,0.467227,0.051851,0.254588,0.053439,0.098136,0.024595,0.043029,0.019392,0.010246,0.008981,0.098151,0.020859
1,20,0.315631,0.047813,0.516672,0.027351,0.507737,0.0485,0.315637,0.060759,0.067702,0.029289,0.036084,0.013939,0.025857,0.007623,0.067703,0.023454
0.5,22,0.000673,0.005134,0.004267,0.010861,0.006534,0.025223,0.000674,0.00528,0.00093,0.005718,0.00526,0.009176,0.006149,0.01387,0.000934,0.005833
0.526316,22,0.000656,0.004888,0.023125,0.019374,0.025523,0.0418,0.000656,0.005041,0.000926,0.005889,0.018489,0.012127,0.018289,0.015339,0.000929,0.005978
0.552632,22,0.003359,0.005701,0.058874,0.019147,0.078956,0.06424,0.003361,0.006561,0.005877,0.006267,0.036068,0.011816,0.023712,0.010237,0.005884,0.006685
0.578947,22,0.00364,0.006171,0.109871,0.018062,0.126769,0.075399,0.003639,0.006807,0.008922,0.007599,0.04458,0.010371,0.024077,0.0072,0.008922,0.008174
0.605263,22,0.013727,0.010421,0.101969,0.01722,0.165146,0.080815,0.013722,0.012495,0.019059,0.013867,0.080688,0.012056,0.017732,0.00666,0.019055,0.014518
0.631579,22,0.056548,0.022594,0.017671,0.007328,0.209571,0.075648,0.056549,0.028328,0.027393,0.020906,0.052992,0.007707,0.020274,0.005044,0.027402,0.019235
0.657895,22,0.076152,0.024294,0.026068,0.010014,0.238529,0.076317,0.076142,0.031077,0.040405,0.020956,0.055654,0.011334,0.01447,0.006863,0.040402,0.019056
0.684211,22,0.113894,0.019441,0.063404,0.012931,0.257734,0.075259,0.113893,0.028131,0.085181,0.014251,0.108827,0.01398,0.015115,0.013565,0.085186,0.014604
0.710526,22,0.137923,0.024174,0.115207,0.025267,0.296813,0.074291,0.137931,0.032203,0.127941,0.022392,0.106619,0.020558,0.021833,0.01928,0.127945,0.02285
0.736842,22,0.276762,0.034831,0.17915,0.030506,0.333704,0.049882,0.276777,0.047505,0.039731,0.022435,0.043299,0.017278,0.011569,0.005423,0.039758,0.017575
0.763158,22,0.202612,0.035422,0.142016,0.031679,0.356658,0.058866,0.202616,0.045934,0.066038,0.02231,0.082281,0.019786,0.019045,0.00999,0.066053,0.017922
0.789474,22,0.181489,0.035222,0.162983,0.037331,0.375259,0.059989,0.18149,0.04478,0.067144,0.022052,0.080441,0.020588,0.01479,0.008776,0.067135,0.01854
0.815789,22,0.165118,0.029127,0.192595,0.038163,0.400952,0.05822,0.165108,0.03921,0.04934,0.017193,0.09202,0.02488,0.015112,0.006691,0.049344,0.013775
0.842105,22,0.1346,0.023935,0.153218,0.033053,0.411537,0.061126,0.134596,0.033981,0.045286,0.016249,0.088231,0.020085,0.010795,0.006061,0.045303,0.013133
0.868421,22,0.152312,0.028315,0.265235,0.036356,0.429131,0.057945,0.152315,0.038409,0.065708,0.023545,0.131156,0.022778,0.018887,0.007061,0.065716,0.020536
0.894737,22,0.157699,0.028167,0.340037,0.038582,0.446637,0.055809,0.157695,0.038459,0.04299,0.018723,0.130544,0.029799,0.015289,0.006207,0.043012,0.015117
0.921053,22,0.163567,0.034922,0.406171,0.031466,0.455015,0.054967,0.163568,0.044093,0.056045,0.023889,0.063212,0.022272,0.010827,0.006559,0.05607,0.020459
0.947368,22,0.206459,0.039152,0.434492,0.030835,0.462964,0.053838,0.206469,0.047664,0.176564,0.025169,0.042267,0.020666,0.008825,0.010626,0.176554,0.021438
0.973684,22,0.180088,0.036461,0.445936,0.027271,0.464828,0.054371,0.180083,0.045949,0.068441,0.024845,0.03527,0.014948,0.007389,0.007657,0.068457,0.021083
1,22,0.259422,0.041735,0.522264,0.032264,0.507794,0.051231,0.259434,0.051809,0.090371,0.025832,0.039107,0.019475,0.023039,0.010779,0.090381,0.022609
0.5,24,0.000639,0.004768,0.007036,0.01159,0.009291,0.025955,0.000639,0.004882,0.00094,0.005771,0.010822,0.010407,0.011502,0.016182,0.000941,0.005858
0.526316,24,0.000877,0.005384,0.023911,0.018061,0.027431,0.041098,0.000878,0.005522,0.001434,0.006708,0.021551,0.012202,0.021713,0.017497,0.001437,0.006822
0.552632,24,0.001408,0.005245,0.06268,0.020768,0.069912,0.059551,0.001406,0.005509,0.002896,0.006801,0.030771,0.012348,0.024609,0.01151,0.002893,0.006971
0.578947,24,0.004522,0.006085,0.095453,0.020085,0.124844,0.072793,0.004522,0.007047,0.007535,0.007671,0.053415,0.01293,0.022511,0.007761,0.007536,0.007992
0.605263,24,0.008345,0.006593,0.103689,0.019829,0.161718,0.077835,0.008346,0.00856,0.010563,0.00731,0.065503,0.01173,0.015601,0.006017,0.010568,0.007452
0.631579,24,0.06575,0.024799,0.002659,0.007449,0.209944,0.073036,0.065741,0.030176,0.038394,0.02076,0.005017,0.008086,0.027178,0.006535,0.038385,0.018765
0.657895,24,0.075157,0.019675,0.024898,0.009173,0.236879,0.073533,0.075151,0.02595,0.045052,0.016489,0.066683,0.010831,0.015912,0.008018,0.045048,0.01526
0.684211,24,0.089312,0.018922,0.015191,0.009664,0.251952,0.07209,0.089308,0.026406,0.043567,0.013905,0.031667,0.010555,0.009767,0.006461,0.043574,0.011987
0.710526,24,0.124102,0.02312,0.078342,0.019041,0.289623,0.067871,0.124118,0.030999,0.095544,0.020102,0.082304,0.016404,0.032865,0.01465,0.095561,0.018718
0.736842,24,0.160259,0.027111,0.127533,0.028904,0.318615,0.06359,0.160261,0.035429,0.110616,0.023594,0.063898,0.018479,0.026919,0.015556,0.110636,0.021976
0.763158,24,0.179818,0.023468,0.121382,0.026249,0.351599,0.058388,0.179827,0.033787,0.085001,0.016623,0.092764,0.018349,0.021608,0.01317,0.085012,0.01402
0.789474,24,0.153949,0.031447,0.131327,0.034588,0.375314,0.059408,0.153944,0.039693,0.067862,0.021567,0.096038,0.023373,0.014954,0.009788,0.067864,0.018128
0.815789,24,0.136644,0.026586,0.148126,0.031928,0.39378,0.059234,0.136647,0.035229,0.043975,0.01937,0.092576,0.022581,0.015433,0.006907,0.043994,0.016144
0.842105,24,0.120412,0.024374,0.169851,0.040644,0.408426,0.059703,0.12042,0.032599,0.039663,0.016131,0.08404,0.024616,0.013537,0.006074,0.039672,0.013254
0.868421,24,0.115818,0.023473,0.22886,0.039434,0.429025,0.059594,0.115821,0.031513,0.06488,0.016874,0.121892,0.025985,0.012873,0.008195,0.064888,0.014132
0.894737,24,0.125371,0.023677,0.302169,0.034085,0.442518,0.056365,0.125382,0.032683,0.038955,0.018223,0.135425,0.02334,0.017573,0.006302,0.038963,0.014743
0.921053,24,0.149611,0.027318,0.386938,0.028965,0.453716,0.052592,0.149618,0.036124,0.043899,0.018049,0.081186,0.019038,0.009966,0.006275,0.043912,0.014884
0.947368,24,0.135901,0.030361,0.413161,0.026618,0.459181,0.054533,0.135905,0.038164,0.041336,0.020711,0.041634,0.015913,0.006289,0.00628,0.041347,0.017757
0.973684,24,0.160811,0.031592,0.439981,0.027724,0.465492,0.052591,0.160801,0.039742,0.067332,0.020996,0.050235,0.0166,0.011731,0.008054,0.067346,0.018082
1,24,0.169219,0.034515,0.51518,0.030973,0.507355,0.053979,0.169221,0.042336,0.076902,0.020899,0.056411,0.019336,0.029181,0.010042,0.076909,0.017951
0.5,26,0.001026,0.004919,0.006643,0.011598,0.011672,0.028307,0.001025,0.005118,0.001697,0.00628,0.008768,0.010109,0.012495,0.01547,0.001698,0.006368
0.526316,26,0.000927,0.004727,0.01978,0.017986,0.024328,0.039075,0.000925,0.004882,0.001477,0.005768,0.018371,0.011801,0.018562,0.015428,0.001476,0.00587
0.552632,26,0.000542,0.004366,0.079876,0.020971,0.081641,0.060659,0.000542,0.004443,0.000853,0.005765,0.024757,0.012725,0.025188,0.010223,0.000855,0.00583
0.578947,26,0.004936,0.006169,0.101746,0.019859,0.129046,0.070775,0.004934,0.006923,0.009504,0.008429,0.059395,0.014617,0.027929,0.008545,0.009503,0.008851
0.605263,26,0.007608,0.007875,0.122934,0.02188,0.166002,0.077202,0.007607,0.009006,0.01293,0.010814,0.069046,0.015369,0.025929,0.008069,0.012925,0.011109
0.631579,26,0.033178,0.012646,0.067033,0.013744,0.217699,0.076687,0.033179,0.016309,0.028567,0.013909,0.100671,0.014044,0.019502,0.008788,0.028568,0.01378
0.657895,26,0.078975,0.01912,0.000999,0.006473,0.241593,0.068479,0.078975,0.025705,0.026108,0.016054,0.001653,0.007835,0.012826,0.00496,0.026127,0.013486
0.684211,26,0.083704,0.017607,0.027468,0.007943,0.252379,0.070117,0.0837,0.024151,0.03604,0.013322,0.083435,0.009215,0.008853,0.008518,0.036043,0.011642
0.710526,26,0.046271,0.014318,0.115115,0.015132,0.279278,0.078215,0.046269,0.019063,0.040885,0.016145,0.130123,0.012664,0.024315,0.011019,0.040889,0.015486
0.736842,26,0.10851,0.020312,0.11926,0.024271,0.323965,0.066709,0.108508,0.027537,0.086293,0.02087,0.090039,0.017172,0.027024,0.014993,0.086303,0.01928
0.763158,26,0.147315,0.027362,0.16079,0.03118,0.360074,0.057555,0.147291,0.035134,0.07173,0.020897,0.065833,0.019917,0.016171,0.012017,0.071736,0.017787
0.789474,26,0.096537,0.026971,0.152353,0.030406,0.379837,0.063949,0.096541,0.032786,0.063107,0.022861,0.099004,0.019636,0.014921,0.010856,0.063098,0.020672
0.815789,26,0.10355,0.021539,0.113392,0.030413,0.394287,0.060263,0.10356,0.028751,0.038955,0.015468,0.058784,0.02272,0.013763,0.006738,0.038971,0.012424
0.842105,26,0.103794,0.020489,0.185933,0.034161,0.415082,0.058432,0.103797,0.027777,0.039963,0.014606,0.102783,0.025081,0.014617,0.006863,0.039966,0.011965
0.868421,26,0.099721,0.016753,0.203451,0.038012,0.428397,0.057443,0.099734,0.025068,0.022,0.013498,0.137616,0.030511,0.014001,0.004738,0.022017,0.010559
0.894737,26,0.104827,0.020968,0.315538,0.043436,0.44442,0.055878,0.104828,0.028476,0.031314,0.01643,0.11034,0.032783,0.013779,0.00598,0.031322,0.013391
0.921053,26,0.125005,0.028656,0.399053,0.037058,0.455325,0.052343,0.125004,0.035305,0.029247,0.017945,0.060257,0.024075,0.007781,0.005164,0.029267,0.01518
0.947368,26,0.135065,0.028537,0.419091,0.025745,0.461622,0.051741,0.135066,0.035662,0.056421,0.020248,0.045537,0.016048,0.008251,0.00721,0.056432,0.017344
0.973684,26,0.129607,0.030209,0.451983,0.030372,0.467187,0.054747,0.129608,0.036527,0.072425,0.021482,0.0413,0.017429,0.009974,0.009569,0.072425,0.019187
1,26,0.118353,0.024381,0.492487,0.035048,0.496902,0.056816,0.118338,0.031499,0.05279,0.017848,0.052553,0.024002,0.029428,0.008199,0.052789,0.015141
0.5,28,0.000617,0.00478,0.00648,0.012178,0.008282,0.025082,0.000617,0.00483,0.001032,0.00646,0.009459,0.01077,0.009807,0.015802,0.001034,0.006524
0.526316,28,0.000748,0.00479,0.022365,0.01731,0.025338,0.039233,0.000748,0.004891,0.001235,0.006656,0.015742,0.012259,0.015415,0.014498,0.001237,0.006713
0.552632,28,0.000571,0.004368,0.071556,0.02318,0.07322,0.057437,0.000572,0.004428,0.001013,0.006204,0.037245,0.015642,0.036692,0.015744,0.001015,0.006265
