essentiality,group_size,avg_s,asd_s,avg_p,asd_p,avg_porp,asd_porp,avg_cord,asd_cord,sd_avg_s,sd_asd_s,sd_avg_p,sd_asd_p,sd_avg_porp,sd_asd_porp,sd_avg_cord,sd_asd_cord
0.578947,28,0.003074,0.005822,0.109997,0.017847,0.127687,0.068,0.003073,0.006264,0.00698,0.008254,0.046414,0.012463,0.024828,0.007967,0.00698,0.008469
0.605263,28,0.014812,0.008344,0.077382,0.015963,0.163739,0.070769,0.014812,0.010475,0.015032,0.00984,0.0796,0.014981,0.018796,0.007237,0.015036,0.009907
0.631579,28,0.029988,0.011424,0.065316,0.012194,0.210946,0.072757,0.02999,0.014703,0.027667,0.012446,0.092146,0.011966,0.022921,0.008169,0.027671,0.012153
0.657895,28,0.04473,0.015081,0.082248,0.011292,0.234338,0.072952,0.044727,0.018486,0.043762,0.014614,0.111853,0.011305,0.016916,0.010062,0.043766,0.014617
0.684211,28,0.054498,0.013671,0.089312,0.013903,0.253581,0.073601,0.054496,0.017918,0.048041,0.013224,0.124681,0.013915,0.017653,0.011318,0.048044,0.013259
0.710526,28,0.070733,0.01492,0.119447,0.017301,0.291629,0.072001,0.07073,0.019831,0.077417,0.014529,0.121032,0.014952,0.029745,0.014884,0.077408,0.014492
0.736842,28,0.044023,0.016044,0.087162,0.019718,0.327685,0.072712,0.044026,0.020551,0.037398,0.017991,0.077513,0.01399,0.025936,0.006929,0.037405,0.016392
0.763158,28,0.107868,0.022736,0.077482,0.022955,0.352651,0.060826,0.107858,0.029129,0.068389,0.019836,0.065779,0.018874,0.016507,0.010797,0.068395,0.017476
0.789474,28,0.098959,0.021977,0.153311,0.03357,0.375336,0.06073,0.098977,0.02797,0.062833,0.017693,0.080506,0.023419,0.017706,0.011831,0.062837,0.01539
0.815789,28,0.112774,0.022888,0.190249,0.031148,0.399945,0.055797,0.112769,0.029264,0.059233,0.016787,0.091995,0.020769,0.013763,0.009206,0.059246,0.014337
0.842105,28,0.083732,0.016486,0.150456,0.033856,0.416426,0.057855,0.083731,0.023218,0.025946,0.013976,0.088829,0.02267,0.008952,0.006167,0.025956,0.011294
0.868421,28,0.075111,0.017905,0.204297,0.037462,0.423609,0.059588,0.075102,0.023731,0.028025,0.014126,0.096886,0.026109,0.015829,0.006396,0.028026,0.01167
0.894737,28,0.10619,0.02279,0.314443,0.033754,0.441122,0.053302,0.106185,0.029173,0.031618,0.017746,0.133859,0.021959,0.020743,0.005019,0.03163,0.015136
0.921053,28,0.094528,0.024426,0.39361,0.032642,0.455435,0.054491,0.094526,0.02997,0.028863,0.016905,0.036968,0.019248,0.007541,0.006209,0.02887,0.014393
0.947368,28,0.099746,0.020456,0.389282,0.024518,0.455452,0.053356,0.099747,0.026907,0.037718,0.016152,0.052175,0.016471,0.008033,0.006717,0.037728,0.013626
0.973684,28,0.1203,0.027109,0.440469,0.027421,0.466553,0.051696,0.120306,0.033231,0.045357,0.020224,0.046351,0.017112,0.013338,0.007447,0.045368,0.017617
1,28,0.098884,0.028514,0.498415,0.034011,0.50015,0.057393,0.09888,0.033564,0.054853,0.021829,0.070091,0.021827,0.030788,0.009873,0.054845,0.019781
0.5,30,0.000752,0.004819,0.005384,0.010559,0.008434,0.024686,0.000751,0.004909,0.001214,0.006416,0.007416,0.010094,0.009409,0.015248,0.001214,0.006459
0.526316,30,0.000794,0.004315,0.027053,0.017387,0.030998,0.039532,0.000794,0.004416,0.001439,0.005975,0.023792,0.01301,0.023291,0.0167,0.001439,0.006037
0.552632,30,0.000825,0.004529,0.07122,0.022842,0.075141,0.057213,0.000824,0.004634,0.001462,0.006483,0.030308,0.013746,0.027147,0.011167,0.00146,0.00654
0.578947,30,0.003497,0.005368,0.102753,0.017797,0.127365,0.065997,0.003497,0.006035,0.00591,0.007383,0.052473,0.012578,0.022308,0.007531,0.005912,0.007474
0.605263,30,0.016735,0.009271,0.074188,0.014356,0.174676,0.068933,0.016739,0.01145,0.015099,0.011351,0.091266,0.015943,0.027789,0.008193,0.015102,0.011144
0.631579,30,0.023138,0.010094,0.095032,0.01315,0.204191,0.071458,0.023136,0.012375,0.029521,0.012182,0.094555,0.012254,0.016604,0.008247,0.029522,0.012293
0.657895,30,0.040305,0.012853,0.069621,0.011833,0.235571,0.070554,0.040306,0.016263,0.034133,0.013164,0.103583,0.012703,0.014441,0.008747,0.034137,0.012731
0.684211,30,0.059424,0.013611,0.055109,0.008898,0.256028,0.068557,0.059426,0.01815,0.037322,0.011558,0.10631,0.010213,0.019176,0.009915,0.037328,0.011016
0.710526,30,0.061131,0.013178,0.071684,0.017921,0.28641,0.068748,0.061128,0.018404,0.042064,0.012943,0.090171,0.017515,0.03581,0.009458,0.042063,0.011555
0.736842,30,0.068022,0.016935,0.137928,0.025085,0.336739,0.066109,0.068019,0.021664,0.067096,0.017078,0.057255,0.018174,0.017622,0.011874,0.067091,0.015733
0.763158,30,0.094802,0.019757,0.138282,0.022243,0.349685,0.062179,0.094803,0.025129,0.076031,0.017888,0.10701,0.015844,0.021014,0.01504,0.076031,0.016368
0.789474,30,0.097901,0.021028,0.11855,0.025755,0.375199,0.05802,0.097904,0.026732,0.060596,0.018713,0.071162,0.01864,0.020827,0.009637,0.060609,0.01646
0.815789,30,0.083727,0.017663,0.119706,0.023966,0.397582,0.056885,0.083733,0.023439,0.035338,0.014073,0.079643,0.016997,0.016598,0.006935,0.03534,0.011632
0.842105,30,0.090905,0.019906,0.193389,0.029606,0.411331,0.055636,0.090915,0.025674,0.0387,0.017966,0.101091,0.021195,0.015839,0.007791,0.038706,0.015606
0.868421,30,0.074731,0.018186,0.236358,0.036816,0.428638,0.056731,0.074736,0.023617,0.023762,0.015499,0.10665,0.026675,0.014392,0.00586,0.023776,0.013038
0.894737,30,0.097632,0.021408,0.335622,0.033946,0.442846,0.05207,0.097646,0.027127,0.029882,0.016591,0.128744,0.023876,0.017613,0.007486,0.029891,0.014076
0.921053,30,0.082452,0.019065,0.363268,0.032191,0.451611,0.053846,0.082453,0.02451,0.033913,0.017128,0.073294,0.024889,0.011052,0.006485,0.033921,0.014999
0.947368,30,0.09099,0.020033,0.406261,0.031291,0.458779,0.051768,0.090996,0.025652,0.026104,0.015332,0.047658,0.024239,0.008326,0.005648,0.026119,0.012854
0.973684,30,0.078291,0.02106,0.437159,0.032211,0.469038,0.055786,0.078299,0.025825,0.030302,0.016547,0.062502,0.022481,0.01958,0.006737,0.030312,0.014545
1,30,0.09166,0.023704,0.491185,0.034272,0.490243,0.055307,0.091668,0.028607,0.04031,0.017419,0.063427,0.023854,0.029726,0.008137,0.040321,0.015314
0.5,32,0.000527,0.003997,0.011024,0.011029,0.012863,0.027179,0.000527,0.004033,0.00091,0.005788,0.012723,0.010638,0.012822,0.016076,0.00091,0.005824
0.526316,32,0.000743,0.004902,0.022092,0.013786,0.024459,0.033973,0.000743,0.004954,0.001337,0.007141,0.027801,0.012974,0.027693,0.01991,0.001338,0.00719
0.552632,32,0.000656,0.003877,0.080398,0.018698,0.083497,0.055518,0.000655,0.003953,0.001265,0.005579,0.034008,0.012761,0.031904,0.010829,0.001264,0.00563
0.578947,32,0.00062,0.00461,0.129635,0.019898,0.130625,0.065892,0.00062,0.004646,0.001086,0.006757,0.022563,0.013611,0.022469,0.008052,0.001087,0.006808
0.605263,32,0.015427,0.008894,0.079966,0.01522,0.174461,0.06873,0.015428,0.010656,0.015935,0.010892,0.085187,0.014763,0.028202,0.008692,0.015941,0.010785
0.631579,32,0.021427,0.00991,0.083859,0.014555,0.212319,0.070751,0.021426,0.012168,0.02101,0.010955,0.088413,0.013233,0.028461,0.008447,0.021009,0.010684
0.657895,32,0.034941,0.011272,0.074929,0.009948,0.235606,0.068463,0.034941,0.014287,0.027769,0.011963,0.105296,0.011096,0.015979,0.009063,0.027775,0.011621
0.684211,32,0.042786,0.012363,0.058297,0.010582,0.250151,0.068172,0.042788,0.016169,0.023079,0.012863,0.118502,0.012187,0.020401,0.010121,0.023087,0.011897
0.710526,32,0.068305,0.013187,0.081681,0.012136,0.271959,0.065936,0.068303,0.017762,0.059232,0.012581,0.123632,0.013061,0.028345,0.013298,0.059225,0.011897
0.736842,32,0.023895,0.013234,0.187161,0.022485,0.331156,0.073602,0.023903,0.015609,0.022896,0.014948,0.101533,0.01781,0.018332,0.00955,0.022911,0.014226
0.763158,32,0.093005,0.017567,0.109973,0.025777,0.359067,0.056875,0.093008,0.022885,0.052833,0.014925,0.074558,0.01921,0.021793,0.009838,0.052831,0.013208
0.789474,32,0.072231,0.019646,0.212774,0.028752,0.377457,0.061939,0.072226,0.023508,0.06385,0.018575,0.098458,0.020775,0.019427,0.014777,0.063863,0.017524
0.815789,32,0.077795,0.018012,0.136287,0.031724,0.400828,0.056402,0.077774,0.022853,0.034197,0.014475,0.099391,0.023399,0.013976,0.007296,0.034194,0.012355
0.842105,32,0.065262,0.017909,0.178281,0.029874,0.414605,0.057306,0.065267,0.022388,0.025156,0.015514,0.077268,0.023372,0.0139,0.007082,0.025167,0.013414
0.868421,32,0.065534,0.013777,0.223462,0.031226,0.425111,0.055883,0.065531,0.018918,0.021307,0.01145,0.091265,0.019685,0.014447,0.005295,0.021319,0.009244
0.894737,32,0.071807,0.017289,0.308837,0.039516,0.442269,0.054372,0.071811,0.022033,0.030699,0.01461,0.095453,0.030938,0.014569,0.007417,0.030709,0.012579
0.921053,32,0.070518,0.018846,0.37326,0.030177,0.450614,0.054543,0.070529,0.023209,0.032313,0.015922,0.043387,0.021068,0.00936,0.00725,0.032329,0.014127
0.947368,32,0.080428,0.020594,0.424782,0.025301,0.461079,0.05248,0.080428,0.025204,0.034202,0.017202,0.054044,0.019733,0.009809,0.008658,0.034206,0.015117
0.973684,32,0.09873,0.023979,0.456251,0.028365,0.470252,0.050301,0.098732,0.028898,0.036273,0.017252,0.045386,0.020255,0.015519,0.007486,0.036284,0.01468
1,32,0.072729,0.027313,0.538008,0.029793,0.519046,0.055866,0.072725,0.030858,0.032809,0.022761,0.050629,0.021571,0.021146,0.007112,0.032809,0.02103
0.5,34,0.000757,0.004221,0.0058,0.009436,0.009672,0.023122,0.000757,0.004341,0.001234,0.006159,0.011204,0.010567,0.013336,0.016563,0.001236,0.006182
0.526316,34,0.00072,0.004278,0.035405,0.018841,0.038589,0.041321,0.00072,0.004351,0.001319,0.006404,0.02782,0.014789,0.027248,0.017727,0.00132,0.006444
0.552632,34,0.000587,0.00406,0.072176,0.020043,0.074326,0.053625,0.000586,0.004097,0.001055,0.006094,0.029097,0.013702,0.028465,0.012017,0.001055,0.006134
0.578947,34,0.003132,0.005573,0.107986,0.018107,0.131186,0.063519,0.003131,0.006017,0.005827,0.008499,0.052422,0.01497,0.030541,0.009676,0.005826,0.008561
0.605263,34,0.010666,0.006563,0.105211,0.015539,0.169185,0.066356,0.010666,0.007804,0.015983,0.008541,0.07499,0.013132,0.031279,0.007462,0.015985,0.008723
0.631579,34,0.02087,0.008392,0.092852,0.012969,0.213574,0.068095,0.02087,0.010669,0.022509,0.010289,0.100171,0.014009,0.021021,0.008165,0.02251,0.010115
0.657895,34,0.036315,0.012933,0.095594,0.01242,0.242916,0.068844,0.036313,0.015415,0.038713,0.014217,0.113257,0.012964,0.01826,0.009705,0.038718,0.014009
0.684211,34,0.040396,0.011859,0.04119,0.0124,0.25786,0.06645,0.040397,0.015566,0.022062,0.012131,0.08136,0.013096,0.020035,0.00884,0.022069,0.010851
0.710526,34,0.0333,0.009572,0.107941,0.01593,0.27819,0.069147,0.033301,0.012793,0.028244,0.010087,0.115904,0.014006,0.028226,0.009574,0.028247,0.009468
0.736842,34,0.037191,0.013025,0.129591,0.019607,0.321824,0.067413,0.037193,0.016132,0.045286,0.014087,0.094146,0.014747,0.022821,0.010496,0.045291,0.013049
0.763158,34,0.026926,0.01196,0.147138,0.021532,0.352129,0.068792,0.026927,0.014812,0.016049,0.013715,0.119107,0.016169,0.020156,0.009476,0.016052,0.01249
0.789474,34,0.056411,0.016003,0.192974,0.023253,0.384962,0.061577,0.0564,0.019541,0.050186,0.014576,0.118678,0.017464,0.019365,0.01368,0.050185,0.013299
0.815789,34,0.045533,0.014825,0.199674,0.025925,0.399902,0.063834,0.045536,0.018102,0.031609,0.014742,0.146143,0.024494,0.021271,0.013483,0.031614,0.013653
0.842105,34,0.066575,0.012811,0.181697,0.034481,0.415509,0.053968,0.066574,0.017818,0.026868,0.011208,0.075578,0.030025,0.010007,0.006739,0.026876,0.009101
0.868421,34,0.062686,0.012193,0.204654,0.030109,0.429134,0.053471,0.06269,0.017144,0.016264,0.010832,0.120019,0.024326,0.014178,0.005062,0.016279,0.008622
0.894737,34,0.056492,0.016948,0.320793,0.029852,0.4399,0.055749,0.056494,0.020647,0.025067,0.014295,0.07563,0.021134,0.015448,0.007233,0.025075,0.012592
0.921053,34,0.070399,0.021291,0.392448,0.036095,0.456472,0.052468,0.070399,0.02504,0.029926,0.017412,0.071519,0.030321,0.014061,0.007107,0.029932,0.015584
0.947368,34,0.062715,0.017899,0.412693,0.028498,0.461388,0.052859,0.062707,0.021773,0.022312,0.014627,0.053048,0.01972,0.009787,0.006263,0.022305,0.012812
0.973684,34,0.074031,0.018423,0.443631,0.032408,0.475637,0.052624,0.074037,0.022534,0.034557,0.014445,0.061396,0.025161,0.023085,0.008752,0.034568,0.012642
1,34,0.054883,0.017501,0.483645,0.027918,0.491913,0.056763,0.054879,0.020967,0.024652,0.014443,0.067433,0.020069,0.030338,0.007358,0.02466,0.012827
0.5,36,0.000649,0.004277,0.007002,0.011375,0.009217,0.023691,0.000649,0.00432,0.001163,0.006438,0.011679,0.011878,0.012238,0.017106,0.001164,0.006482
0.526316,36,0.000751,0.004024,0.030884,0.014639,0.03552,0.038001,0.000751,0.004162,0.00119,0.006207,0.027038,0.013047,0.025903,0.015896,0.001192,0.00621
0.552632,36,0.000999,0.00408,0.08361,0.019893,0.090809,0.055927,0.000998,0.004252,0.001653,0.005982,0.037702,0.015991,0.029935,0.010983,0.001653,0.005991
0.578947,36,0.000533,0.003949,0.122093,0.017183,0.123058,0.060587,0.000533,0.003982,0.001004,0.006306,0.034922,0.013387,0.034483,0.008933,0.001005,0.006341
0.605263,36,0.003175,0.005477,0.13455,0.017275,0.159594,0.065864,0.003175,0.005901,0.005933,0.008014,0.061688,0.013019,0.022276,0.007153,0.005934,0.008061
0.631579,36,0.020982,0.0092,0.097705,0.011342,0.209416,0.06578,0.020981,0.010889,0.022703,0.011708,0.102238,0.012233,0.021437,0.008326,0.022706,0.011732
0.657895,36,0.036778,0.011418,0.073439,0.009241,0.235699,0.065021,0.036778,0.014076,0.030932,0.012477,0.117479,0.010776,0.02231,0.009567,0.030933,0.012031
0.684211,36,0.047545,0.011142,0.032284,0.008743,0.252503,0.06257,0.047551,0.014899,0.023876,0.010803,0.083329,0.010398,0.019,0.008071,0.023886,0.009609
0.710526,36,0.06211,0.012036,0.02931,0.013116,0.262719,0.061701,0.062111,0.016484,0.031255,0.01178,0.072031,0.017061,0.023736,0.00914,0.031259,0.01013
0.736842,36,0.016183,0.009063,0.183428,0.016379,0.32221,0.070798,0.016186,0.01111,0.012892,0.010923,0.112225,0.013282,0.022769,0.008699,0.0129,0.01019
0.763158,36,0.018361,0.012959,0.227994,0.017442,0.346545,0.070768,0.018356,0.014624,0.016272,0.014687,0.097178,0.014013,0.018029,0.009411,0.016267,0.014148
0.789474,36,0.046833,0.014307,0.124202,0.027043,0.386204,0.058748,0.046832,0.017839,0.024781,0.013856,0.076433,0.02131,0.015784,0.00731,0.024786,0.012138
0.815789,36,0.052533,0.01192,0.118048,0.028564,0.398094,0.055986,0.052534,0.016079,0.024698,0.011296,0.056303,0.022824,0.01689,0.00597,0.024707,0.00941
0.842105,36,0.070889,0.014195,0.213261,0.032056,0.411933,0.052703,0.070891,0.018791,0.033799,0.013076,0.08586,0.026397,0.013616,0.008444,0.033802,0.011199
0.868421,36,0.059626,0.014668,0.252279,0.028575,0.429521,0.052979,0.05962,0.01869,0.02582,0.014307,0.091185,0.022051,0.012804,0.006253,0.025821,0.012484
0.894737,36,0.05021,0.013751,0.297319,0.029903,0.440503,0.053935,0.050206,0.017606,0.01445,0.012965,0.072666,0.023361,0.012668,0.005068,0.014454,0.01109
0.921053,36,0.072426,0.016116,0.34935,0.028056,0.449431,0.049655,0.072418,0.020307,0.038012,0.014267,0.072668,0.021418,0.011229,0.006543,0.03802,0.012393
0.947368,36,0.068116,0.016485,0.388952,0.027775,0.457514,0.048907,0.068113,0.020443,0.018828,0.013188,0.087286,0.020731,0.011183,0.004942,0.018843,0.011274
0.973684,36,0.05582,0.017808,0.459806,0.026467,0.47684,0.055242,0.055823,0.020913,0.03464,0.015058,0.050887,0.019717,0.021723,0.008805,0.034649,0.013683
1,36,0.050048,0.02029,0.502047,0.025525,0.49745,0.057718,0.050047,0.02304,0.031651,0.017599,0.045719,0.018206,0.024634,0.008194,0.031652,0.016273
0.5,38,0.000563,0.004001,0.010176,0.010872,0.011839,0.023706,0.000563,0.00402,0.001052,0.006219,0.020256,0.011076,0.020264,0.017537,0.001051,0.006241
0.526316,38,0.000874,0.004476,0.031907,0.01419,0.036438,0.037869,0.000874,0.004571,0.001503,0.006912,0.02662,0.012252,0.027859,0.016854,0.001505,0.006927
0.552632,38,0.001399,0.004654,0.063749,0.017586,0.073468,0.051161,0.001399,0.00482,0.002763,0.007081,0.029356,0.013037,0.020339,0.011106,0.002765,0.007122
0.578947,38,0.002552,0.005194,0.103426,0.018972,0.124357,0.060727,0.002552,0.005504,0.004926,0.008204,0.044691,0.015265,0.02328,0.00924,0.004928,0.00824
0.605263,38,0.00777,0.006914,0.112138,0.017142,0.167112,0.064896,0.007769,0.007654,0.012573,0.009925,0.0804,0.014706,0.035255,0.008563,0.012572,0.010027
0.631579,38,0.017691,0.009456,0.089161,0.01227,0.200386,0.064268,0.017688,0.011,0.018029,0.011153,0.097524,0.013523,0.02446,0.008486,0.018027,0.010926
0.657895,38,0.027197,0.010454,0.084338,0.01088,0.239397,0.064956,0.027195,0.012581,0.02549,0.012336,0.113915,0.011754,0.020312,0.009369,0.02549,0.011878
0.684211,38,0.031803,0.009882,0.084878,0.010359,0.25128,0.064581,0.031798,0.01251,0.02484,0.010885,0.121991,0.011027,0.017066,0.009778,0.024838,0.010266
0.710526,38,0.02913,0.009614,0.123415,0.014177,0.274809,0.067152,0.029132,0.01205,0.028557,0.010858,0.129771,0.014042,0.027949,0.010063,0.028564,0.010334
0.736842,38,0.018752,0.009319,0.180206,0.018618,0.328374,0.068388,0.018753,0.011271,0.016491,0.01186,0.11415,0.014643,0.021593,0.008617,0.016495,0.011306
0.763158,38,0.037288,0.011228,0.120952,0.018117,0.351085,0.061251,0.037289,0.014312,0.036594,0.013558,0.097104,0.015513,0.023208,0.010266,0.036597,0.012434
0.789474,38,0.030278,0.012435,0.150357,0.024742,0.372292,0.061529,0.030279,0.015228,0.012832,0.014292,0.092172,0.020105,0.023224,0.00642,0.012835,0.012914
0.815789,38,0.042863,0.012884,0.181048,0.025292,0.388968,0.057976,0.042865,0.01607,0.029653,0.013272,0.102111,0.020511,0.016314,0.008184,0.029656,0.011862
0.842105,38,0.048525,0.014446,0.24235,0.032725,0.412527,0.056766,0.048537,0.017544,0.028522,0.013535,0.095271,0.024965,0.016104,0.011242,0.028535,0.012174
0.868421,38,0.053368,0.013094,0.194467,0.029468,0.422966,0.052329,0.053365,0.016894,0.019449,0.013325,0.100524,0.021084,0.014181,0.005902,0.019451,0.01156
0.894737,38,0.04411,0.013478,0.305132,0.027167,0.436467,0.054237,0.044112,0.016728,0.013551,0.012989,0.056671,0.019872,0.013711,0.00607,0.013555,0.011294
0.921053,38,0.063779,0.017937,0.404791,0.02717,0.457292,0.049951,0.063773,0.021238,0.028508,0.014563,0.062824,0.020928,0.014653,0.007966,0.028512,0.012836
0.947368,38,0.05698,0.017957,0.409401,0.027024,0.460517,0.051633,0.056985,0.02098,0.027121,0.015786,0.066472,0.020455,0.012687,0.008916,0.02713,0.014399
0.973684,38,0.058571,0.018491,0.453317,0.025131,0.474068,0.052062,0.058566,0.02178,0.033602,0.01807,0.049905,0.020977,0.018382,0.009029,0.033612,0.016406
1,38,0.046495,0.015238,0.50161,0.028863,0.501804,0.054647,0.046497,0.018153,0.020539,0.013401,0.057297,0.022328,0.027414,0.007,0.02055,0.012044
0.5,40,0.000824,0.004765,0.005239,0.011143,0.007604,0.022698,0.000824,0.004794,0.001605,0.007562,0.007791,0.012239,0.009229,0.017394,0.001605,0.007595
0.526316,40,0.000822,0.004658,0.02937,0.01473,0.031843,0.03516,0.000822,0.004692,0.001646,0.007694,0.027685,0.013401,0.027612,0.017152,0.001646,0.007729
0.552632,40,0.002809,0.00498,0.060191,0.016485,0.084253,0.051258,0.002809,0.005388,0.0047,0.007906,0.041757,0.015299,0.028058,0.010903,0.004701,0.00791
0.578947,40,0.000673,0.004029,0.121154,0.018692,0.123833,0.058549,0.000672,0.004086,0.001245,0.006548,0.027216,0.013486,0.025749,0.008634,0.001245,0.006559
0.605263,40,0.003283,0.004798,0.137615,0.018883,0.16426,0.064037,0.003283,0.005221,0.006729,0.007263,0.060957,0.014935,0.029748,0.008523,0.00673,0.007322
0.631579,40,0.014298,0.007722,0.101592,0.013338,0.202183,0.063817,0.0143,0.009106,0.015834,0.010152,0.103176,0.014302,0.023249,0.008659,0.015838,0.00997
0.657895,40,0.0275,0.008184,0.096565,0.010274,0.23919,0.063218,0.0275,0.010336,0.027151,0.009417,0.124506,0.011659,0.02223,0.00988,0.027149,0.00918
0.684211,40,0.055181,0.012503,0.003842,0.008909,0.249475,0.058273,0.055177,0.016341,0.020988,0.013804,0.008647,0.013513,0.012806,0.007714,0.020995,0.012112
0.710526,40,0.038495,0.009822,0.094286,0.015533,0.287521,0.062103,0.038498,0.012717,0.040568,0.011934,0.103747,0.015253,0.031026,0.010237,0.040573,0.011175
0.736842,40,0.025643,0.011004,0.123182,0.021766,0.313073,0.065163,0.025648,0.01334,0.021769,0.013282,0.098743,0.018659,0.027548,0.008295,0.021769,0.012261
0.763158,40,0.043402,0.013841,0.152538,0.020155,0.361047,0.058715,0.043406,0.016666,0.037589,0.01409,0.100997,0.018517,0.024222,0.010307,0.037593,0.01292
0.789474,40,0.041246,0.013071,0.098693,0.023165,0.382105,0.056754,0.041247,0.016206,0.01967,0.013662,0.068959,0.019294,0.022889,0.006864,0.019678,0.012038
0.815789,40,0.046425,0.010203,0.174517,0.026871,0.407335,0.055036,0.046424,0.013732,0.027783,0.010591,0.10711,0.022938,0.013754,0.009882,0.027785,0.00923
0.842105,40,0.059482,0.011674,0.187295,0.029893,0.411048,0.051115,0.059482,0.015585,0.034173,0.012105,0.089376,0.024608,0.017492,0.007962,0.034184,0.010478
0.868421,40,0.048464,0.011816,0.275029,0.027307,0.429848,0.053419,0.048461,0.01519,0.021862,0.011556,0.115686,0.02497,0.017869,0.010486,0.021867,0.010023
0.894737,40,0.044173,0.012303,0.311003,0.029909,0.44372,0.052187,0.044175,0.015572,0.015733,0.012217,0.113408,0.024661,0.01545,0.006642,0.015745,0.010567
0.921053,40,0.041367,0.012001,0.356633,0.027219,0.452045,0.052848,0.041358,0.015023,0.014259,0.011455,0.080404,0.022494,0.013336,0.007176,0.01426,0.009968
0.947368,40,0.064132,0.020201,0.443573,0.024092,0.466421,0.049902,0.064128,0.022957,0.042422,0.016527,0.03295,0.01824,0.01169,0.010897,0.042421,0.015106
0.973684,40,0.038777,0.016682,0.459433,0.022317,0.476955,0.056092,0.038786,0.019,0.020824,0.014848,0.04012,0.01837,0.018225,0.009467,0.020839,0.01363
1,40,0.047085,0.01543,0.495031,0.027101,0.498801,0.0528,0.047084,0.018207,0.022774,0.013823,0.082368,0.02113,0.032833,0.007555,0.022782,0.012506
